BIOL000,6,Science
BIOL001,1,Science
BIOL002,6,Science
BIOL003,6,Science
BIOL004,6,Science
BIOL005,6,Science
BIOL006,6,Science
BIOL007,1,Science
BIOL008,6,Science
BIOL009,3,Science
BIOL010,6,Science
BIOL011,4,Science
BIOL012,6,Science
BIOL013,3,Science
BIOL014,4,Science
BIOL015,3,Science
BIOL016,3,Science
BIOL017,4,Science
BIOL018,1,Science
BIOL019,3,Science
BIOL020,3,Science
BIOL021,6,Science
BIOL022,3,Science
BIOL023,1,Science
BIOL024,1,Science
BIOL025,1,Science
BIOL026,6,Science
BIOL027,6,Science
BIOL028,6,Science
BIOL029,3,Science
BIOL030,3,Science
BIOL031,4,Science
BIOL032,6,Science
BIOL033,4,Science
BIOL034,3,Science
BIOL035,1,Science
BIOL036,1,Science
BIOL037,1,Science
BIOL038,6,Science
BIOL039,1,Science
BIOL040,3,Science
BIOL041,3,Science
BIOL042,4,Science
BIOL043,6,Science
BIOL044,1,Science
BIOL045,4,Science
BIOL046,4,Science
BIOL047,1,Science
BIOL048,1,Science
BIOL049,1,Science
BIOL050,6,Science
BIOL051,6,Science
BIOL052,6,Science
BIOL053,4,Science
BIOL054,6,Science
BIOL055,6,Science
BIOL056,4,Science
BIOL057,6,Science
BIOL058,6,Science
BIOL059,4,Science
BIOL060,4,Science
BIOL061,1,Science
BIOL062,6,Science
BIOL063,1,Science
BIOL064,6,Science
BIOL065,3,Science
BIOL066,4,Science
BIOL067,4,Science
BIOL068,4,Science
BIOL069,3,Science
BIOL070,4,Science
BIOL071,6,Science
BIOL072,6,Science
BIOL073,6,Science
BIOL074,4,Science
BIOL075,4,Science
BIOL076,3,Science
BIOL077,3,Science
BIOL078,3,Science
BIOL079,1,Science
BIOL080,3,Science
BIOL081,3,Science
BIOL082,3,Science
BIOL083,6,Science
BIOL084,4,Science
BIOL085,4,Science
BIOL086,3,Science
BIOL087,6,Science
BIOL088,6,Science
BIOL089,4,Science
BIOL090,6,Science
BIOL091,1,Science
BIOL092,3,Science
BIOL093,1,Science
MIMM000,3,Science
MIMM001,1,Science
MIMM002,4,Science
MIMM003,1,Science
MIMM004,4,Science
MIMM005,6,Science
MIMM006,4,Science
MIMM007,4,Science
MIMM008,1,Science
MIMM009,1,Science
MIMM010,6,Science
MIMM011,1,Science
MIMM012,6,Science
MIMM013,3,Science
MIMM014,6,Science
MIMM015,6,Science
MIMM016,3,Science
MIMM017,4,Science
MIMM018,6,Science
MIMM019,6,Science
MIMM020,4,Science
MIMM021,1,Science
MIMM022,3,Science
MIMM023,4,Science
MIMM024,6,Science
MIMM025,6,Science
MIMM026,1,Science
MIMM027,1,Science
MIMM028,1,Science
MIMM029,4,Science
